RootCategory,Textbox69,SystemQuantity3,AdjustmentQuanity4,VatSales8,Profit5,Textbox462,ParentCategory,Qty5,CostOfSales5,Sales5,VatSales6,Profit3,Textbox459,ProductCategory,Textbox48,SystemQuantity2,AdjustmentQuanity3,VatSales5,Profit2,Textbox460,ProductName,ProductUOM2,CurrentRTL,Textbox51,Textbox52,Textbox53,VatRate,Textbox54,Profit1,MrgPercent,LastSold,Textbox56,CostOfSales,Textbox57,Textbox60,Profit,OverallMargin
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,HALE PLATINUM E-LIQU 18MG,0799439431751,5.00,2.00,4.60,10.00,23.00,1.86,3.54,43.49,11/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,HALE SAPPHIRE E-LIQUID 6 6MG,0799439431836,5.00,6.00,13.80,30.00,23.00,5.58,10.62,43.49,08/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,HALE APPLE E-LIQUID 6MG,0799439432086,5.00,2.00,4.60,10.00,23.00,1.86,3.54,43.49,03/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,HALE APPLE E-LIQUID 12MG,0799439432093,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,05/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,HALE MANGO 6MG,0799439432482,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,09/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,HALE MENTHOL E-LIQU 6MG,0799439432536,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,10/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,HALE MENTHOL E-LIQU 18MG,0799439432550,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,01/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,HALE STRWBERRY E-LIQUID18 18MG,0799439432857,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,04/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,RY4 HALE E LIQUID 6MG,0799439432987,5.00,1.00,2.30,5.00,23.00,0.93,1.77,43.49,03/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,RY4 HALE E LIQUID 18MG,0799439433007,5.00,3.00,6.90,15.00,23.00,2.80,5.30,43.44,03/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,CIRRO REG TOBAC 12MG,5000393199881,4.50,2.00,4.40,9.00,23.00,1.68,2.92,39.89,08/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,LOGIC LQD CITRUS MINT12MG,5011054103802,6.00,1.00,3.66,6.00,23.00,1.12,1.22,25.00,04/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,LOGIC LQD TOBACCO 6MG,5011054104892,6.00,2.00,7.32,12.00,23.00,2.24,2.44,25.00,03/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,LOGIC LQD RST TOBACCO 12M,5011054105011,6.00,3.00,10.98,18.00,23.00,3.36,3.66,25.00,11/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,LOGIC COMPACT MENTHL 12MG,5011054105677,7.00,2.00,8.54,14.00,23.00,2.62,2.84,24.96,01/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,LOGIC LQD MENTHOL 6MG,5011054107756,6.00,4.00,14.64,24.00,23.00,4.49,4.87,24.96,30/08/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,LOGIC LQD BERRY MINT 6MG,5011054107787,6.00,1.00,3.66,6.00,23.00,1.12,1.22,25.00,06/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,LOGIC LQD VANILLA 6MG,5011054107909,6.00,1.00,3.66,6.00,23.00,1.12,1.22,25.00,03/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,LOGIC COMPACT MENTHL 6MG,5011054109873,7.00,2.00,4.26,14.00,23.00,2.62,7.12,62.57,09/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,LOGIC COMP PEPPERMINT 12M,5011054110572,7.00,1.00,4.27,7.00,23.00,1.31,1.42,24.96,11/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,NORDIC SPR SMOOTHMINT REG 6MG,5011054113399,7.00,1.00,4.27,7.00,23.00,1.31,1.42,24.96,08/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,CIRRO UTTER MENTHOL 6MG,5060545274279,4.50,6.00,13.20,27.00,23.00,5.04,8.76,39.89,10/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,CIRRO REG TOBAC 6MG,5060545274439,4.50,2.00,4.40,9.00,23.00,1.68,2.92,39.89,02/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,CIRRO STRAWB SEN 6MG,5060545274446,4.50,1.00,2.20,4.50,23.00,0.84,1.46,39.89,03/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,CIGARETTES/ TOBACCO,851.00,8699.01,11802.25,2206.73,896.51,9.34,VAPE LIQUIDS,51.00,140.06,273.50,51.02,82.42,37.05,BUBBLE GUM ELIQUID 18MG,5391519812495,5.00,2.00,4.60,10.00,23.00,1.86,3.54,43.49,10/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,LIGHTERS,34.00,34.81,69.97,13.16,22.00,38.73,NEWPORT LIGHTER FUEL 100ML,5010062950002,2.50,1.00,1.42,2.50,23.00,0.47,0.61,30.05,03/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,LIGHTERS,34.00,34.81,69.97,13.16,22.00,38.73,CRICKET LIGHTER SIMPLICI STD,8710732229915,1.75,30.00,25.50,52.50,23.00,9.90,17.10,40.14,11/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,LIGHTERS,34.00,34.81,69.97,13.16,22.00,38.73,CRICKET FIREFLEX CLIPSTRI UNIT   1,8710732230461,4.99,3.00,7.89,14.97,23.00,2.79,4.29,35.22,11/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,MATCHES,11.00,5.62,9.60,1.80,2.18,27.95,MP MATCHES EXTRA LONG 12 x 3,5011078210005,1.35,6.00,4.92,8.10,23.00,1.50,1.68,25.45,11/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,MATCHES,11.00,5.62,9.60,1.80,2.18,27.95,MATCHES CARA BOX. 100PK,53999245,0.30,5.00,0.70,1.50,23.00,0.30,0.50,41.67,11/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,OCB VIRGIN SLIM PAPER & T,3057067336327,2.00,4.00,3.88,8.00,23.00,1.48,2.64,40.49,07/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,RIZLA POLAR BL CRBALL US 60pk,4030700126928,1.60,17.00,13.60,27.20,23.00,5.09,8.51,38.49,11/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,RIZLA MENTHOL ULTRA SLIM 120,4030700130628,1.30,1.00,0.71,1.30,23.00,0.24,0.35,33.02,11/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,RIZLA ULTRA SLIM FILT TIP 120,4030700131250,1.40,26.00,18.46,36.40,23.00,6.77,11.17,37.70,11/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,RIZLA KINGSIZE BLUE SLIMS 1   32,5010891010434,0.90,7.00,3.57,6.30,23.00,1.19,1.54,30.14,08/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,SWAN EXTRA SLIM PRE CUT 1,50226894,1.10,1.00,0.58,1.10,23.00,0.21,0.31,34.83,09/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,SWAN SLIMLINE F/TIPS LOOS 150PK,50226962,1.43,3.00,1.74,4.29,0.00,0.00,2.55,59.44,10/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,RIZLA REG PAPERS RED 50'S,54006850,0.60,8.00,1.44,4.80,23.00,0.89,2.47,63.17,10/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,RIZLA REG PAPER GREEN 50S,54006867,0.60,31.00,5.27,18.60,23.00,3.42,9.91,65.28,11/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,RIZLA REG PAPERS BLUE 50S,54006874,0.60,15.00,2.55,9.00,23.00,1.66,4.79,65.26,11/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,RIZLA PAPER GREEN 32LEAVE,54034488,1.00,1.00,0.52,1.00,23.00,0.19,0.29,35.80,11/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,MATCHES CARA 10PK,7310683400015,1.99,1.00,1.18,1.99,23.00,0.37,0.44,27.16,10/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,MASCOTTE GREEN 50 206G,8710993003644,0.50,3.00,0.51,1.50,23.00,0.28,0.71,58.20,03/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,MASCOTTE PRCUT FILTE5.3MM,8710993005136,1.08,3.00,1.71,3.24,23.00,0.60,0.93,35.23,01/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93
TOBACCO,1020.00,8797.83,12012.54,2245.19,969.52,9.93,TOBACCO ACCESSORIES,169.00,98.82,210.29,38.46,73.01,42.49,PAPERS,124.00,58.39,130.72,23.50,48.83,45.54,MASCOTTE  PAPERS&TIPS 200G,8710993007178,2.00,3.00,2.67,6.00,23.00,1.11,2.22,45.40,06/09/21,1020.00,8797.83,12012.54,2245.19,969.52,9.93

Textbox221,Textbox222,Textbox223,Textbox224,Textbox937,Textbox938,Textbox939
0.00,4.29,4.29,0.00,"12,012.54","9,767.35","2,245.19"
23.00,"12,008.25","9,763.06","2,245.19","12,012.54","9,767.35","2,245.19"

